conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment
1.83E+18,Thu Aug 29 10:05:27 +0000 2024,0,Kayaknya kali ini banjir pesohor yang turun ke Medan laga pilkada. Rano Karno Farhan KD Ramzy Alam Mbah Dukun Jeje siapa lagi?,1.83E+18,,,in,"Kota Makassar, Sulawesi Selata",0,1,0,https://x.com/dgipul/status/1829098026482487380,177482520,dgipul,
1.83E+18,Thu Aug 29 10:05:00 +0000 2024,2,PDIP resmi mendaftarkan pasangan Pramono Anung-Rano Karno maju Pilgub DKI Jakarta. Ganjar ungkap internal partai sudah klir mengusung duet itu. #detikPilkada https://t.co/yVyUQQc7DA,1.83E+18,,,in,,0,0,0,https://x.com/detikcom/status/1829097913953239549,69183155,detikcom,
1.83E+18,Thu Aug 29 10:02:50 +0000 2024,0, bagaimana pun Pak Jokowi itu masih berdarah merah -- Rano Karno,1.83E+18,,,in,,0,0,0,https://x.com/taksuka/status/1829097370354905372,81058880,taksuka,
1.83E+18,Thu Aug 29 10:01:00 +0000 2024,8,PDIP telah resmi mendaftarkan pasangan Pramono Anung-Rano Karno untuk Pilgub DKI Jakarta. Ketua DPP PDIP Ganjar Pranowo mengungkapkan alasan partainya mengusung duet itu. via @detikjogja_ https://t.co/HVTFm5ugCj,1.83E+18,,,in,,0,0,0,https://x.com/detikcom/status/1829096907798634550,69183155,detikcom,
1.83E+18,Thu Aug 29 09:59:37 +0000 2024,8,Pasangan Pramono Anung - Rano Karno ini ibarat maju perang tp tak punya senjata ampuh elektabilitas keduanya d Jakarta NOL tpi banteng seolah memaksakan diri. Dukungan parpol lain juga sedikit ga tau jga ya jika ada deal2 tertentu dgn Abah yg bakal bawa gerbong pendukung k PR https://t.co/mpb2gJdL8W,1.83E+18,https://pbs.twimg.com/media/GWJBoEHWgAE9u2w.jpg,,in,Jakarta Capital Region,1,2,2,https://x.com/g4b0ng0ku73/status/1829096558710927401,1.61E+18,g4b0ng0ku73,
1.83E+18,Thu Aug 29 09:58:59 +0000 2024,249,Ada elit PDIP yang bilang bahwa Pramono dan Rano Karno itu paket kalah. Mereka sudah menduga pasti akan kalah di Pilgub Jakarta. Lha terus kenapa tetap dimajukan?,1.83E+18,,,in,,3,48,73,https://x.com/saidi_sudarsono/status/1829096399692247472,1.37E+18,saidi_sudarsono,
1.83E+18,Thu Aug 29 09:58:05 +0000 2024,0,*No - No - No* Pramono Anung - Rano Karno Ditugasi Mega Direstui Jokowi Mulai memupuk kepopuleran Patut Menang Kalah tak Malu https://t.co/1687ycS61s,1.83E+18,https://pbs.twimg.com/media/GWJBRwLbwAAzQHS.jpg,,in,Jakarta,0,0,0,https://x.com/yan_widjaya/status/1829096175590617272,1575338724,yan_widjaya,
1.83E+18,Thu Aug 29 09:54:57 +0000 2024,0,@sapunyere__ PDIP pakai 1. Sentimen anti Jokowi pemerintah. RK dr KIM Plus yg adl pemerintah. 2. Rano Karno asli Betawi. Terkenal n ga aneh2 jg. Tp buat yg 70an 80an 90an n 2000an yg 2010an ga kn kenal. Ke3 Anies jg ikut dukung coz dicalonkan diJabar dgn Ono.,1.83E+18,,sapunyere__,in,,0,0,0,https://x.com/aLJvts/status/1829095384733626399,1.47E+18,aLJvts,
1.83E+18,Thu Aug 29 09:54:03 +0000 2024,0,@detikcom Pramono Anung - Rano Karno jadinya Parno ,1.83E+18,,detikcom,in,"Bogor Selatan, Indonesia",0,0,0,https://x.com/hendrie_1985/status/1829095160963334227,1.75E+18,hendrie_1985,
1.83E+18,Thu Aug 29 09:53:27 +0000 2024,0,Sebagai informasi pukul 11.00 WIB pasangan Pramono Anung dan Rano Karno terlebih dahulu mendaftarkan diri ke KPU Jakarta untuk maju di Pilkada Jakarta. Pasangan itu hanya diusung oleh PDIP.,1.83E+18,,lrq8pku6tr9p1,in,,0,0,0,https://x.com/lrq8pku6tr9p1/status/1829095009326641518,8.78E+17,lrq8pku6tr9p1,
1.83E+18,Thu Aug 29 09:49:18 +0000 2024,0,@SantorinisSun Banyak senjata bang. 1. Pake sentim anti Pemerintah dan RK adl KIM plus alias orang Pemerintah. 2. Pakai Rano Karno yg asli Betawi nnjg terkenal walau anak 2010 ga kn kenal beliau. 2000 masih mungkin. 3. Anies akan ikut dukung Anung Karno coz dimajukan jd Gubernur Jabar dgn Ono.,1.83E+18,,SantorinisSun,in,,0,0,0,https://x.com/aLJvts/status/1829093962734546967,1.47E+18,aLJvts,
1.83E+18,Thu Aug 29 09:48:44 +0000 2024,0,Hah? Rano karno?,1.83E+18,,,in,Sheetrock Hills,0,1,0,https://x.com/peabuttmomma/status/1829093822137262399,621515411,peabuttmomma,
1.83E+18,Thu Aug 29 09:46:48 +0000 2024,2,@are_inismyname Padahal mau nanya kabar doang habis lempar Garuda Biru bikin wawancara sama Pramono Anung dan Rano Karno juga terkesan menggiring opini bahwa Pramono adalah titipan Jokowi padahal murni dari Mumu Mega,1.83E+18,,are_inismyname,in,,0,2,1,https://x.com/Kimberley_PS08/status/1829093334796906949,1.33E+18,Kimberley_PS08,
1.83E+18,Thu Aug 29 09:46:47 +0000 2024,0,Respons Jubir Anies soal PDIP Usung Pramono-Rano Karno di Pilgub Jakarta https://t.co/dEMKRwnXPj,1.83E+18,,,in,,0,0,0,https://x.com/Jablekenko/status/1829093328899473822,1.63E+18,Jablekenko,
1.83E+18,Thu Aug 29 09:42:48 +0000 2024,0,@afcdevan @PolJokesID Malah lebih mirip Rano Karno.,1.83E+18,,afcdevan,in,,0,1,0,https://x.com/guardiamoavant/status/1829092327736082574,1602931440,guardiamoavant,
1.83E+18,Thu Aug 29 09:40:36 +0000 2024,0,@ch_chotimah2 PDIP pakai 2 senjata 1. Sentimen anti PEMERINTAH KIM Plus. RK adl orang dr Golkar tuh adl yg utama selain Anak mantu Presiden n orang dekat mereka. Ke2 Rano Karno asli Betawi. Terkenal jg tp masalah tuh dulu 80-90 kalo 2000 apalagi 2010 ga tau mungkin.,1.83E+18,,ch_chotimah2,in,,0,0,0,https://x.com/aLJvts/status/1829091773903511809,1.47E+18,aLJvts,
1.83E+18,Thu Aug 29 09:35:26 +0000 2024,0,@txtdrjkt Serius tanya hasil rano karno buat banten apa? Ningkatin angka pengangguran ya?,1.83E+18,,txtdrjkt,in,Everywhere,0,0,0,https://x.com/ihirfahan/status/1829090473383964945,1161560984,ihirfahan,
1.83E+18,Thu Aug 29 09:21:39 +0000 2024,2,@ChainsawSimple Semoga maju di tgn bg Rano Karno ,1.83E+18,,ChainsawSimple,in,"Kota Palembang, Sumatera Selat",0,1,1,https://x.com/_maykopipait/status/1829087005910720749,1.56E+18,_maykopipait,
1.83E+18,Thu Aug 29 09:11:24 +0000 2024,0,@aewin86 Anis kalah sama rano karno,1.83E+18,,aewin86,in,,0,0,0,https://x.com/rakabuning/status/1829084427072213161,1.72E+18,rakabuning,
1.83E+18,Thu Aug 29 09:09:49 +0000 2024,1,@lolina_321lagi Kalau liat dari interview di mata najwa keliatannya pasangan ini menjanjikan ya Tinggal liat visi misinya Rano Karno putra betawi harusnya dia paham masalah² yg ada di Jakarta,1.83E+18,,lolina_321lagi,in,"Amsterdam, The Netherlands",0,1,0,https://x.com/metamorf29/status/1829084026449039463,962539088,metamorf29,
1.83E+18,Thu Aug 29 08:14:11 +0000 2024,110,@KimAnkiim @golkar_id @PKSejahtera Tenang aja nanti Kami Coblos Ridwan Kamil dan Suswono.. ditambah Darma Pangrekun juga Rano Karno.. Demi Keadilan.. Hidup SUARA TIDAK SAH .,1.83E+18,,KimAnkiim,in,Indonesia,1,5,8,https://x.com/QiayKeren79/status/1829070028164985239,1.48E+18,QiayKeren79,
1.83E+18,Thu Aug 29 08:14:04 +0000 2024,7,Dibolehkan! Asal untuk daerah yg berbeda. Rano Karno itu mantan Gebernur Banten tapi dibolehkan jadi Cawagub Jakarta.,1.83E+18,,,in,"Jakarta, Indonesia",0,1,4,https://x.com/Elsia_CChaidir/status/1829069996968042671,138030050,Elsia_CChaidir,
1.83E+18,Thu Aug 29 08:11:44 +0000 2024,0,@txtdrjkt PORNO (PramOno-Rano karNO) RAWON (RidwAn-susWONo) DUKUN (Dharma PongrekUn - KUN),1.83E+18,,txtdrjkt,in,"Kota Tasikmalaya, Jawa Barat",0,0,0,https://x.com/yohanapriandi/status/1829069409639375128,578216387,yohanapriandi,
1.83E+18,Thu Aug 29 08:08:22 +0000 2024,0,@mkusumawijaya Maunya remacth Anies dan Ahok tapi berhubung Anies ngak maju ya majuin Pramono Anung Rano Karno He He He He,1.83E+18,,mkusumawijaya,in,,0,0,0,https://x.com/Didi_margo/status/1829068562016899200,1.60E+18,Didi_margo,
1.83E+18,Thu Aug 29 08:04:32 +0000 2024,0,@txtdrjkt Sebenernya ranokarno tu bagus kenapa oh kenapa inget jejak digital sebelahnya ,1.83E+18,,txtdrjkt,in,Ca/Fa,0,0,0,https://x.com/sheabvtter_/status/1829067599034077438,1.55E+18,sheabvtter_,
1.83E+18,Thu Aug 29 08:02:43 +0000 2024,0,@republikaonline Apanya yang seru sih? Lah wong PDIP sekarang jadi lebih kelihatan seperti KIM+ tapi versi oposisi aja. Kocak yang bilang sera-seru. Yang masih bilang pilkada jakarta seru kemungkinan cuman baper aja sama penokohan Rano Karno nggak peduli walau partainya se-wadidaw banteng,1.83E+18,,republikaonline,in,,0,0,0,https://x.com/hendrowijonarko/status/1829067142664474714,156614803,hendrowijonarko,
1.83E+18,Thu Aug 29 08:02:36 +0000 2024,1,Pramono Anung dan Rano Karno Bicara soal Anies Baswedan https://t.co/yGWcy0qEfy #TempoNasional,1.83E+18,,,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1829067112201224414,18129942,tempodotco,
1.83E+18,Thu Aug 29 07:55:54 +0000 2024,0,@detikcom RK-Suswono jadi KAWON Pramono-Rano Karno jadi PRAKA,1.83E+18,,detikcom,in,,0,0,0,https://x.com/Aa363738/status/1829065425034064084,1.09E+18,Aa363738,
1.83E+18,Thu Aug 29 07:54:45 +0000 2024,0,@cinggaro Padahal kata Rano Karno dia kliatan dah yakin jadi cagub ....hampir 2 jam ngobrol sama Rano sampai rano bingung mau ngomong apa ,1.83E+18,,cinggaro,in,"Kartoharjo, Indonesia",0,0,0,https://x.com/selow_mas/status/1829065135736189321,1.37E+18,selow_mas,
1.83E+18,Thu Aug 29 07:54:21 +0000 2024,0,Just in. PDIP mengusung Pramono - Rano Karno instead of Anies - Ahok yang disebut-sebut ramai. Pramono is known as one of the Jokowi's guy. Pada akhirnya Kim Plus lawan PDIP yang menang tetap Jokowi hahaha.,1.83E+18,,frederikwolter,in,Upper East Side,0,0,0,https://x.com/frederikwolter/status/1829065033793581129,2902477526,frederikwolter,
1.83E+18,Thu Aug 29 07:45:00 +0000 2024,4,Terbongkar! Ternyata Ini Kisah Dibalik Pencalonan Pramono Anung dan Rano Karno di Pilgub Jakarta https://t.co/pPqcj1yJlX,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/democrazymedia/status/1829062681178808753,1.24E+18,democrazymedia,
1.83E+18,Thu Aug 29 07:44:57 +0000 2024,0,Kesalahan fatal PDIP rano karno di pasang sbg wakil. Pdhl klu dibalik akan seru melawan RK. Krn basis PDIP akan ditambah org betawi. Beda klu Pram hanya suara PDIP sasarannya...,1.83E+18,,,in,,0,0,0,https://x.com/BegawanJow12489/status/1829062669112094825,1.74E+18,BegawanJow12489,
1.83E+18,Thu Aug 29 07:44:30 +0000 2024,0,@geloraco Hahaha....lucu juga ini kata2 ketum PDIP pak Anies Baswedan jadi kader PDIP saja ngk jadi Calon Gubernur DKI Jakarta saja ngk kok minta disuruh promosi kan Rano Karno jadi wakil gubernur DKI Jakarta.,1.83E+18,,geloraco,in,,0,0,0,https://x.com/harianto1044471/status/1829062557904306501,1.82E+18,harianto1044471,
1.83E+18,Thu Aug 29 07:35:00 +0000 2024,0,Didampingi Ahok ke KPU Rano Karno Berterima Kasih: Semua Pantas Jadi Gubernur dan Wakil Gubernur #RanoKarno #Ahok #Pilgub2024 https://t.co/FBxr0JJjLQ,1.83E+18,,,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1829060165280399453,174631261,Kilat_com,
1.83E+18,Thu Aug 29 07:33:13 +0000 2024,3,Rano Karno Ungkap Isi Pembicaraan dengan Anies Sebelum Pendaftaran Pilkada Jakarta https://t.co/zJtZABfUpf,1.83E+18,,,in,Indonesia,0,3,0,https://x.com/KompasTV/status/1829059715781067029,71436318,KompasTV,
1.83E+18,Thu Aug 29 07:27:00 +0000 2024,0,Pramono Anung-Rano Karno resmi mendaftar ke KPU di Pilkada Jakarta Rabu (28/8/2024). Dikatakan Pramono ia ditantang Presiden Jokowi saat meminta izin. Yaitu bersiap untuk berkampanye di 12 titik dalam sehari. Bahkan Presiden Jokowi yang mendorong dirinya untuk maju. (ist) https://t.co/X6ENJ3GhYR,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1829036779955216384/pu/img/S0txZa_cEzRL01Bg.jpg,,in,Indonesia,0,2,0,https://x.com/tribunnews/status/1829058151741882719,124171593,tribunnews,
1.83E+18,Thu Aug 29 07:17:35 +0000 2024,0,@JhonSitorus_18 Ayo aku jago Mas Pram dan Rano Karno (Idola saya saat SMA),1.83E+18,,JhonSitorus_18,in,,0,0,0,https://x.com/aba_aulia/status/1829055784015278484,95140437,aba_aulia,
1.83E+18,Thu Aug 29 07:13:54 +0000 2024,0,@UmarSyadatHsb__ Batal Usung Anies Baswedan Ini Janji Pramono Usai PDIP Calonkan Dirinya di Pilgub Jakarta Bersama Rano Karno https://t.co/4GHouwEKoo,1.83E+18,,UmarSyadatHsb__,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1829054855027343538,174631261,Kilat_com,
1.83E+18,Thu Aug 29 07:11:50 +0000 2024,2,Namun usaha Anies dalam menaklukkan hati Megawati nampaknya sia-sia. PDI-P justru mengusung kadernya sendiri Pramono Anung dan Rano Karno untuk berlaga pada Pilkada Jakarta.,1.83E+18,,kompascom,in,Jakarta,0,1,0,https://x.com/kompascom/status/1829054334832914828,23343960,kompascom,
1.83E+18,Thu Aug 29 07:11:49 +0000 2024,1,Saat itu Anies bertemu dengan Rano Karno untuk berdiskusi tentang Jakarta. Anies mengenakan kemeja berwarna merah senada dengan warna khas PDI-P. https://t.co/0YousvjPQM,1.83E+18,,kompascom,in,Jakarta,0,1,0,https://x.com/kompascom/status/1829054330097545580,23343960,kompascom,
1.83E+18,Thu Aug 29 07:11:23 +0000 2024,0,Abis nonton mata najwa eps pramono sm rano karno dr podcastnya sih aku liat pramono cukup capable ya. Cuma blm riset track recordnya. Karena yg paling penting ad/ soal apa yang dikerjakan bukan apa yg dikatakan.Soal Rano Karno ga terlalu w lirik sih. Gitu aja heheh,1.83E+18,,,in,"New York, USA",0,0,0,https://x.com/ayu_pabanga/status/1829054221007892940,469044756,ayu_pabanga,
1.83E+18,Thu Aug 29 07:09:14 +0000 2024,1,Rano Karno mengucapkan kembali salah satu dialog dirinya dengan Babe Sabeni yang diperankan mendiang Benyamin Sueb. https://t.co/JrH43maOR3,1.83E+18,,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1829053683289747814,23343960,kompascom,
1.83E+18,Thu Aug 29 07:05:44 +0000 2024,0,@Dennysiregar7 Untung ada Rano Karno ,1.83E+18,,Dennysiregar7,in,,0,0,0,https://x.com/AndreasHai2/status/1829052798757155092,1.61E+18,AndreasHai2,
1.83E+18,Thu Aug 29 07:04:13 +0000 2024,40,PDIP Sebut Usung Pramono Anung-Rano Karno di Pilkada Jakarta Sebagai Jalan Tengah https://t.co/M2e5Uac8WL,1.83E+18,,,in,Indonesia,4,43,5,https://x.com/KompasTV/status/1829052417117220981,71436318,KompasTV,
1.83E+18,Thu Aug 29 07:00:01 +0000 2024,0,Begini Nasib Atlet Cantik Juara Nasional yang Pernah Diperistri Rano Karno https://t.co/ZSYKJ7B895,1.83E+18,,,in, ,0,0,0,https://x.com/1nserttranstv/status/1829051363931873448,48890883,1nserttranstv,
1.83E+18,Thu Aug 29 07:00:00 +0000 2024,0,Batal Usung Anies Baswedan Ini Janji Pramono Usai PDIP Calonkan Dirinya di Pilgub Jakarta Bersama Rano Karno @aniesbaswedan @pramonoanung #AniesBaswedan #PramonoAnung https://t.co/4GHouwEcyQ,1.83E+18,,,in,Jakarta,0,1,0,https://x.com/Kilat_com/status/1829051356948144342,174631261,Kilat_com,
1.83E+18,Thu Aug 29 06:54:28 +0000 2024,0,asal tau aja RANO karno pernah ngeluarin album juga meskipun gue lupa tahun berapa perisinya cuma entah bpk gw ataw Abang gw punya kasetnya. dan gw sbg anak yg blm bs baca nyetel lagu2 album seperti digambar ini. https://t.co/K8kr8sWEPY,1.83E+18,https://pbs.twimg.com/media/GWIWxTNXsAAyxyv.jpg,,in,Indonesia.,0,0,0,https://x.com/mase_RIN/status/1829049966557573583,591698210,mase_RIN,
1.83E+18,Thu Aug 29 06:54:07 +0000 2024,0,@ch_chotimah2 @PDI_Perjuangan Jakarta kuda hitam itu mbak...ada rano karno s doel ..orang betawi asli...yakin bs mrngalahkan RK....jd sembgat ...jg,1.83E+18,,ch_chotimah2,in,"Bandung Wetan, Indonesia",0,0,0,https://x.com/Yansas6/status/1829049877990649861,1.29E+18,Yansas6,
1.83E+18,Thu Aug 29 06:47:01 +0000 2024,0,Padahl Anies - Rano Karno tuh udah keren bgt ajg ,1.83E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/MochammaL/status/1829048088599900465,1.10E+18,MochammaL,
1.83E+18,Thu Aug 29 06:45:06 +0000 2024,0,@ernestprakasa Kalau saya ditanya dengan pilihan pahit saya akan memilih pasangan RIDO (Ridwan Kamil-Suswono) bukan pasangan PORNO (Pramono Anung-Rano Karno). Tembusan: @ridwankamil @pramonoanung,1.83E+18,,ernestprakasa,in,Bogor & Pontianak 🇲🇨,0,1,0,https://x.com/IhsanDaemon1/status/1829047608851202359,1.60E+18,IhsanDaemon1,
1.83E+18,Thu Aug 29 06:42:53 +0000 2024,0,@Jayabay19479190 @PDI_Perjuangan Rano Karno itu track recordnya gimana selama jadi Gubernur Banten ? kalau bagus saya ikut senang,1.83E+18,,Jayabay19479190,in,,0,0,0,https://x.com/wrahardian2/status/1829047052262879281,3248886918,wrahardian2,
1.83E+18,Thu Aug 29 06:41:23 +0000 2024,1,Usai Ngeprank PDIP Kini Tak Malu Minta Anies Bantu Menangkan Pramono-Rano Karno https://t.co/FazwYyPqkG,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/BeritakanID_com/status/1829046672464457955,1.51E+18,BeritakanID_com,
1.83E+18,Thu Aug 29 06:39:35 +0000 2024,0,@dewiirawan13 @ranokarno_ @PDI_Perjuangan Bangga menjadi petugas si nenek?,1.83E+18,,dewiirawan13,in,,0,0,0,https://x.com/Awandiatassana/status/1829046218573656387,9.21E+17,Awandiatassana,
1.83E+18,Thu Aug 29 06:36:50 +0000 2024,1,Pak Pram: tumben gak pake jam pak biar keliatan betawi banget ya sama warga? Rano Karno: maksud? Pak Pram: anak betawiiii ketinggalan jamnya Rano Karno: katenyeeee ,1.83E+18,,,in,"Bandung, Jawa Barat",0,0,2,https://x.com/fwrdid/status/1829045527352357332,79889043,fwrdid,
1.83E+18,Thu Aug 29 05:30:04 +0000 2024,0,PDIP Tawari Anies Baswedan Jadi Timses Pramono Anung-Rano Karno https://t.co/wZsJhHCU7k,1.83E+18,,,in,Jakarta,0,1,0,https://x.com/ntvnewsid/status/1829028724488216646,1.76E+18,ntvnewsid,
1.83E+18,Thu Aug 29 05:29:39 +0000 2024,0,Untuk Warga Jakarta menu apa yang anda pilih? 1. Ridwan Kamil + Suswono 2. Pramono + Rano Karno 3. Dharma + Kun 4.Soto Betawi + Es Doger,1.83E+18,,,in,,0,0,0,https://x.com/yomin1393/status/1829028619144049134,1.75E+18,yomin1393,
1.83E+18,Thu Aug 29 05:25:48 +0000 2024,0,Habis nonton podcast 50 menit pramono anung-rano karno sama najwa saya kalo jadi warga jakarta bakal milih mereka sih. Dan najwa itu trnyata emang gak netral2 banget slama ini,1.83E+18,,,in,OTW ke hatimu,0,1,0,https://x.com/ArjunaBS/status/1829027649903309233,96545705,ArjunaBS,
1.83E+18,Thu Aug 29 05:09:19 +0000 2024,0,@txtdrjkt Menghapus stigma politik identitas dulu dan mengembalikan pemilu damai di 2029. Sekarang ini Jakarta biar diurus anak Betawi asli Rano Karno. Pak Anies biar bersiap utk 2029,1.83E+18,,txtdrjkt,in,,0,2,0,https://x.com/realbukanfake/status/1829023504681054572,1.78E+18,realbukanfake,
1.83E+18,Thu Aug 29 05:08:46 +0000 2024,1,Pilkada Jakarta 2024: Ridwan Kamil Bakal Temui Jakmania Rano Karno: Masa Jakmania Gak ke Kita https://t.co/c9GsTv1lyp,1.83E+18,,,in,"Bandung, West Java, Indonesia",0,2,0,https://x.com/PRFMnews/status/1829023366793331078,150589950,PRFMnews,
1.83E+18,Thu Aug 29 05:07:09 +0000 2024,5,Djarot Bongkar Isi Diskusi Anies dan Rano Karno: Bertukar Pengalaman #AyoMbangunDeso #GeloraPurworejo #pituruh #kemiri #bruno #sekartejo #wonoyoso #karanggetas #prigelan #somogede #kalimeneng #kemirilor #kapiteran #loning #brunorejo #purworejo #Wahyudi #AnisMatta #FahriHamzah https://t.co/vRza82dyYG,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1829022929813942274/pu/img/OpM6kqMw6NuxuYv1.jpg,,in,"Purworejo, Indonesia",0,0,0,https://x.com/puorjoTV/status/1829022956586152366,1.47E+18,puorjoTV,
1.83E+18,Thu Aug 29 05:05:21 +0000 2024,0,Lho Rano Karno aja juga kaget ,1.83E+18,,,in,,0,0,0,https://x.com/__imugi/status/1829022504603791408,1.57E+18,__imugi,
1.83E+18,Thu Aug 29 05:04:39 +0000 2024,0,@Dennysiregar7 Knp tdk rano karno yg cagub pramono cawagubnya ya. Secara pengalaman rano karno pernah jd gubernur ,1.83E+18,,Dennysiregar7,in,"Jakarta, Indonesia",0,0,0,https://x.com/juventindro/status/1829022329801675024,540106438,juventindro,
1.83E+18,Thu Aug 29 05:02:10 +0000 2024,6,Pramono Anung dan Rano Karno Naik Opelet saat Daftar ke KPUD Jakarta https://t.co/2X1HICjaiV via @YouTube #Divipromedia,1.83E+18,,,in,"Jawa Barat, Indonesia",0,1,4,https://x.com/Divipromedia/status/1829021702346715609,1.75E+18,Divipromedia,
1.83E+18,Thu Aug 29 05:00:42 +0000 2024,0,Kabar terbarunya alih-alih diusung jadi cagub Jakarta Anies Baswedan isunya kini sedang ditawari PDIP posisi di Tim Pemenangan Pramono Anung-Rano Karno https://t.co/rcIqISNjpN,1.83E+18,,Kilat_com,in,Jakarta,0,1,0,https://x.com/Kilat_com/status/1829021335877759048,174631261,Kilat_com,
1.83E+18,Thu Aug 29 05:00:37 +0000 2024,0,Dan benar saja pada Selasa 27 Agustus 2024 PDIP umumkan usung paslon Pramono Anung-Rano Karno menggeser Anies Baswedan yang sebelumnya diisukan masuk kandidat pengusungan. https://t.co/vgoXGnsTKw,1.83E+18,,Kilat_com,in,Jakarta,0,1,0,https://x.com/Kilat_com/status/1829021311982850184,174631261,Kilat_com,
1.83E+18,Thu Aug 29 05:00:35 +0000 2024,0,Tak tanggung-tanggung PDIP bahkan sempat diisukan bakal mengusung pasangan Anies Baswedan-Rano Karno untuk maju di Pilgub Jakarta. https://t.co/As9OEX3EQ5,1.83E+18,,Kilat_com,in,Jakarta,0,1,0,https://x.com/Kilat_com/status/1829021306060521824,174631261,Kilat_com,
1.83E+18,Thu Aug 29 05:00:34 +0000 2024,2,PDIP Berharap Agar Anies Bantu Menangkan Pramono-Rano Karno https://t.co/gKJvQ82dyf #KLYNews,1.83E+18,,,in,Jakarta,2,11,0,https://x.com/liputan6dotcom/status/1829021302222672301,47596019,liputan6dotcom,
1.83E+18,Thu Aug 29 05:00:12 +0000 2024,1,Ridwan Kamil dan Suswono yang diusung 15 parpol menjadi pasangan kedua yang mendaftar ke KPU Jakarta setelah pasangan Pramono Anung dan Rano Karno. #RidwanKamil #Suswono #PilkadaJakarta #PilgubJakarta #Pilkada2024 #Pilkada #MetroTV https://t.co/JBXcneE1Af,1.83E+18,https://pbs.twimg.com/media/GWH8-1hawAAuiSE.png,,in,,0,2,0,https://x.com/Metro_TV/status/1829021210509971652,57261519,Metro_TV,
1.83E+18,Thu Aug 29 04:56:39 +0000 2024,0,@nialubis_ Pramono - Rano karno Disingkat PRANK ,1.83E+18,,nialubis_,in,,0,0,0,https://x.com/KuteGede/status/1829020315533619496,1.61E+18,KuteGede,
1.83E+18,Thu Aug 29 04:48:17 +0000 2024,1,tapi setidaknya bang rano karno udah jadi tukang insinyur,1.83E+18,,,in,,0,1,0,https://x.com/titoharjuna/status/1829018211054137350,808911146,titoharjuna,
1.83E+18,Thu Aug 29 04:48:08 +0000 2024,2,Rano Karno tidak menyangka dia diperintahkan Ketum PDI-P Megawati Soekarnoputri untuk maju di Pilkada Jakarta 2024. https://t.co/mOyVwZ9J2j,1.83E+18,,,in,Jakarta,0,1,1,https://x.com/kompascom/status/1829018173091512403,23343960,kompascom,
1.83E+18,Thu Aug 29 04:47:13 +0000 2024,0,Seringkali situasi mungkin tdk berpihak kepada kita dan kita tdk memiliki banyak pilihan tp keperpihakan terhadap rakyat &amp; kepada Rano Karno sebagai warga Betawi merupakan aset jangka panjang dan semestinya prioritas guna mewakili aspirasi &amp; beragam isi hati. Bu @fahiraidris !,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/alamteGarr/status/1829017942622908667,931942638,alamteGarr,
1.83E+18,Thu Aug 29 04:45:52 +0000 2024,0,@txtdrjkt Rano karno aja dah . Asli betawi,1.83E+18,,txtdrjkt,in,,0,0,0,https://x.com/Alex913909242/status/1829017602351591468,1.51E+18,Alex913909242,
1.83E+18,Thu Aug 29 03:39:38 +0000 2024,1,Intermezzo ️ Akhirnya Ade juge anak Betawi yang nyalon jadi Wagub. Kesampean juga nih cita-cita almarhum Haji Sabeni supaya Si DOEL bisa jadi orang sukses 🇮🇩 #ganjarpranowo #oposisi #ranokarno #sidoelanaksekolahan #sidoel #betawi #pilkadajakarta https://t.co/T6ARUjtAHh,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1829000846451060736/pu/img/8AAET_QkqrZ2kq30.jpg,,in,,0,0,0,https://x.com/jalanmerdeka3/status/1829000932144853322,1.54E+18,jalanmerdeka3,
1.83E+18,Thu Aug 29 03:36:02 +0000 2024,0,@RomeoWalker19 Pesan Megawati saat Tunjuk Rano Karno Dampingi Pramono Anung di Pilgub Jakarta https://t.co/gXtvufWB7O,1.83E+18,,RomeoWalker19,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1829000026695315612,132078023,officialinews_,
1.83E+18,Thu Aug 29 03:33:12 +0000 2024,0,@BomBa4574865945 @unmagnetism Tol kntol otak dungu goblok artis itu juga rakya biasa diw boleh mencalonkan dirinya kluarganya temannya bahkan siapapun maju jd calon rano karno dede yusuf pasha ungu itu smua artis2 yg pernah jd kepala daerah klo skrg raffi ikutan apa salahnya tol kntol? kntol dungu,1.83E+18,,BomBa4574865945,in,,0,2,0,https://x.com/Tanpa_Arahh/status/1828999314603139264,1.74E+18,Tanpa_Arahh,
1.83E+18,Thu Aug 29 03:33:11 +0000 2024,3,Ucapan Terim Kasih Rano Karno Diantar Ahok Daftar Pilgub Jakarta 2024 ke KPU https://t.co/TZwNJ1VbLp,1.83E+18,,,in,Indonesia,1,1,0,https://x.com/KompasTV/status/1828999310530490657,71436318,KompasTV,
